state,alpha_frac,probe_v,probe_a,state_share,calm_share,neg_share,panas_pa,panas_na,excited,inspired,determined,proud,strong,nervous,n_sae_active,in_plane_frac
eros,0.0,0.5857781746918118,0.36348995695810077,1.0527346133164812e-05,0.9980177259115386,0.0019717467423281615,1.9748456839267061,1.8104056066437368,2.377441214929668,1.7879670365997749,1.705197877823857,1.8487091864798701,1.760721299453571,1.7999894602113358,74,0.20287767052650452
eros,0.05,0.5624289371350963,0.42189234525476665,2.0468119025569346e-05,0.9982026941325547,0.0017768377484197147,1.929992434914879,1.735901655106139,2.3529912239608257,1.689480808822564,1.636204573185236,1.8308026290726618,1.6612606041802134,1.7507797678501766,71,0.20287767052650452
eros,0.1,0.5345687753817697,0.4806994444908164,5.152701142014859e-05,0.9983229809307894,0.001625492057790355,1.900736652960924,1.6902269116684656,2.311191934104129,1.6184039627142852,1.602140867917109,1.8550883811974483,1.624505659401911,1.7112285523993818,69,0.20287767052650452
eros,0.2,0.4743222922887828,0.5968778945094727,0.00045496923718026826,0.9981385727246375,0.0014064580381821553,1.9420364813750457,1.6660566893902904,2.2163690103169884,1.5934581917192547,1.6085072269737608,1.9669718383270758,1.79238893372128,1.621330935639101,69,0.20287767052650452
eros,0.4,0.3767323619788899,0.8189793891763272,0.006887238673222931,0.991517995206893,0.0015947661198841877,2.559510149365381,1.927873231837065,2.800993717813681,2.084338979257841,1.9883597512947362,2.220866953815091,2.5150595065330306,1.7825350213900557,89,0.20287767052650452
