model,target,start_dist,discrete_floor_ratio,soft_ratio,soft_closed,emb_drift_sigma
gemma2b,inject-rand0,60.15378658131401,1.042816003435529,0.06724429753315239,0.9327557024668476,569.2351365821545
gemma2b,inject-rand1,64.14164576281588,1.047934681470764,0.06725014866972896,0.932749851330271,603.9886680411247
gemma2b,inject-valence,65.73711923441186,1.0540098668670297,0.04957115377691288,0.9504288462230871,582.914526987046
gemma2b,inject-pc1,62.66016436236218,1.016901225356279,0.09120063559370832,0.9087993644062917,547.0558052374605
gemma2b,text0,104.7003623692472,0.881441769676554,0.025879245242683573,0.9741207547573164,492.7670798794479
