id,constructor,generator,target,length,intensity,style,placement_error,displacement,adherence,stability,basq_displacement,low_freq_fraction,spectral_centroid,path_dirichlet,mismatch_placement_error,nv_ratio,and_initial_per_1000,then_per_1000,subordinator_per_1000,noun_shen,noun_apen,cv_line_len
shuffled-polygon-pca-psg-calm-57b971bb-d739a48a,shuffled:polygon-pca,psg,calm,medium,plain,unfiltered,0.29803868582598,0.01478574946210065,0.1679549789443032,0.03416730517685786,0.11749405614836189,0.3176957214277231,0.2496665340844688,0.001572352181237231,0.48675490672261407,0.71875,0.0,0.0,18.404907975460123,1.4591479170272448,0.05411532090976845,0.23272486795571357
harmonic-golden-psg-rescue-91653d2f,harmonic-golden,psg,rescue,medium,heightened,unfiltered,0.3003825873133452,-0.04484455860996073,0.27757513522858374,0.01824673247335374,0.15641313768859216,0.1289758338307415,0.28214156764316317,0.004587323078424591,0.5484028654902818,0.6379310344827587,25.423728813559322,0.0,8.474576271186441,2.0,-0.4054651081081645,0.32114059866943073
harmonic-prime-psg-rescue-1ba0ffa1,harmonic-prime,psg,rescue,medium,plain,unfiltered,0.3019272744922449,-0.04638924578886039,0.2700581797220838,0.03475869404847037,0.09502254837832114,0.11632377601242021,0.28003888670915,0.0038263789464767412,0.5528520194241211,0.6666666666666666,9.433962264150944,0.0,0.0,2.0,-0.4054651081081645,0.2607599049261368
harmonic-golden-psg-calm-4efc3a1c,harmonic-golden,psg,calm,short,plain,unfiltered,0.3039954761991467,-0.06316296774719218,0.20022180189301714,0.03187953899716299,0.14107998423537155,0.1359420226860142,0.27609272892667963,0.003018933944248341,0.487125461581503,0.29411764705882354,0.0,0.0,0.0,-0.0,,0.3045791262049904
shuffled-harmonic-organic-psg-calm-5750362e-a6876772,shuffled:harmonic-organic,psg,calm,medium,plain,unfiltered,0.30539247123375246,-0.0646066850102699,0.20356045769607709,0.03442890950345258,0.12064278982159427,0.1592918803405391,0.27468290621977304,0.0037150948786217226,0.4968285029086258,0.3,9.00900900900901,0.0,18.01801801801802,1.0,-0.4054651081081645,0.2778224134253923
harmonic-golden-psg-calm-97bb7c28,harmonic-golden,psg,calm,medium,plain,unfiltered,0.30734393746559624,-0.06655815124211367,0.20808505655289047,0.02504871186643136,0.13053813056773406,0.17630429739664155,0.27094830570033224,0.002002748784012705,0.5546063957119297,0.3392857142857143,8.849557522123893,0.0,26.548672566371682,2.0,-0.4054651081081645,0.2774586797626705
harmonic-golden-gregory-calm-97bb7c28,harmonic-golden,gregory,calm,medium,plain,gregory,0.3076610980094154,-0.002154883321389689,0.2075617206321294,0.020529123776942982,0.12135686076801488,,,,0.5615550735237778,0.25396825396825395,95.23809523809524,0.0,20.408163265306122,1.5219280948873621,-0.2876820724517808,0.23712142935963776
harmonic-prime-psg-calm-fc74a346,harmonic-prime,psg,calm,medium,plain,unfiltered,0.30944668777572926,-0.06866090155224669,0.21533292896597026,0.026955812643306126,0.08959896318384292,0.1733178213452169,0.2717826452429337,0.002197181094994808,0.5535702468000011,0.32075471698113206,9.00900900900901,0.0,18.01801801801802,1.5,-0.4054651081081645,0.2778224134253923
harmonic-golden-psg-rescue-d99e4151,harmonic-golden,psg,rescue,medium,plain,unfiltered,0.31141864836638117,-0.05588061966299668,0.275803497578761,0.018939901939677553,0.15431691036798678,0.12010021453629957,0.2810830126937121,0.004482063355464137,0.5571135477099535,0.6538461538461539,19.047619047619047,0.0,0.0,2.0,-0.4054651081081645,0.26238052026582687
graph-walk-psg-calm-7882d64d,graph-walk,psg,calm,medium,plain,unfiltered,0.31159407350932466,0.0012303617787559618,0.21242770575781142,0.02803131339406821,0.16316774286660574,0.2172467880205888,0.2595589586289361,0.00011608525878709085,0.5880116039017445,0.390625,0.0,0.0,81.63265306122449,1.3709505944546687,-0.2876820724517808,0.09787411272066773
